,USPS,ST,NAME,ZCTA5,LAT,LON
137,Vlaanderen,VLG,Mechelen,2800,51.0257,4.4776
138,Vlaanderen,VLG,Heffen,2801,51.0472,4.416
139,Vlaanderen,VLG,Leest,2811,51.0332,4.4153
140,Vlaanderen,VLG,Hombeek,2811,51.0175,4.4389
141,Vlaanderen,VLG,Muizen,2812,51.0111,4.5143
142,Vlaanderen,VLG,Bonheiden,2820,51.0226,4.5471
143,Vlaanderen,VLG,Rijmenam,2820,51.0016,4.584
144,Vlaanderen,VLG,Willebroek,2830,51.0604,4.3602
145,Vlaanderen,VLG,Heindonk,2830,51.067,4.4081
146,Vlaanderen,VLG,Tisselt,2830,51.034,4.3595
147,Vlaanderen,VLG,Blaasveld,2830,51.0559,4.3767
148,Vlaanderen,VLG,Reet,2840,51.102,4.4126
149,Vlaanderen,VLG,Terhagen,2840,51.0797,4.3991
150,Vlaanderen,VLG,Rumst,2840,51.0815,4.4222
151,Vlaanderen,VLG,Niel,2845,51.111,4.3343
152,Vlaanderen,VLG,Boom,2850,51.0924,4.3717
153,Vlaanderen,VLG,Sint-Katelijne-Waver,2860,51.0669,4.5347
154,Vlaanderen,VLG,Onze-Lieve-Vrouw-Waver,2861,51.0627,4.5794
155,Vlaanderen,VLG,Puurs,2870,51.0741,4.2884
156,Vlaanderen,VLG,Liezele,2870,51.06,4.2804
157,Vlaanderen,VLG,Breendonk,2870,51.043,4.3236
158,Vlaanderen,VLG,Puurs-Sint-Amands,2870,51.0663,4.3059
159,Vlaanderen,VLG,Ruisbroek,2870,51.0883,4.3313
160,Vlaanderen,VLG,Bornem,2880,51.0972,4.2436
161,Vlaanderen,VLG,Mariekerke,2880,51.065,4.1925
162,Vlaanderen,VLG,Hingene,2880,51.1035,4.269
163,Vlaanderen,VLG,Weert,2880,51.1032,4.1908
164,Vlaanderen,VLG,Oppuurs,2890,51.0663,4.2422
165,Vlaanderen,VLG,Sint-Amands,2890,51.0564,4.2096
166,Vlaanderen,VLG,Lippelo,2890,51.0426,4.259
167,Vlaanderen,VLG,Schoten,2900,51.2525,4.5027
