,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
27,0,Aura,Uusimaa,3984,Aura,,0.4854417670682731,0.5145582329317269,1.0,0.0,0.0,0.0,0.0,0.0,0.08483935742971888,0.08207831325301204,0.041917670682730925,0.049949799196787145,0.035140562248995984,0.04769076305220884,0.05647590361445783,0.07705823293172691,0.07680722891566265,0.06375502008032129,0.06576305220883534,0.0625,0.07003012048192771,0.06325301204819277,0.051706827309236945,0.03162650602409638,0.02108433734939759,0.018323293172690762,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4440261044176707,0.0286144578313253,0.40763052208835343,0.1197289156626506
28,0,Kaarina,Uusimaa,33458,Kaarina,,0.4883435949548688,0.5116564050451312,1.0,0.0,0.0,0.0,0.0,0.0,0.08204315858688505,0.08144539422559627,0.03753960188893538,0.04557953254826947,0.03407256859346046,0.04548986789407616,0.05744515511985175,0.07023731245143165,0.074959650905613,0.06688983202821448,0.07352501643851994,0.06336302229661067,0.06189849961145317,0.06201805248371092,0.06007531830952239,0.037210831490226554,0.025673979317353098,0.020533205810269593,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.3852292426325542,0.04566919720246279,0.3508577918584494,0.21824376830653355
29,0,Koski Tl,Uusimaa,2340,Koski Tl,,0.4948717948717949,0.5051282051282051,1.0,0.0,0.0,0.0,0.0,0.0,0.06025641025641026,0.05982905982905983,0.027777777777777776,0.04230769230769231,0.03290598290598291,0.03333333333333333,0.042735042735042736,0.052564102564102565,0.05042735042735043,0.05555555555555555,0.06367521367521367,0.0876068376068376,0.06709401709401709,0.0764957264957265,0.08162393162393163,0.06324786324786325,0.052564102564102565,0.05,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.44529914529914527,0.031196581196581197,0.42264957264957265,0.10085470085470086
30,0,Kustavi,Uusimaa,926,Kustavi,,0.5280777537796977,0.4719222462203024,1.0,0.0,0.0,0.0,0.0,0.0,0.0367170626349892,0.03779697624190065,0.0183585313174946,0.023758099352051837,0.035637149028077755,0.024838012958963283,0.03455723542116631,0.03131749460043196,0.038876889848812095,0.04319654427645788,0.09071274298056156,0.091792656587473,0.11123110151187905,0.12095032397408208,0.12311015118790497,0.058315334773218146,0.04103671706263499,0.03779697624190065,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.3941684665226781,0.04103671706263499,0.4503239740820734,0.11447084233261338
31,0,Kimitoön,Uusimaa,6724,Kimitoön,,0.5037180249851279,0.4962819750148721,1.0,0.0,0.0,0.0,0.0,0.0,0.05175490779298037,0.05398572278405711,0.031826293872694825,0.03613920285544319,0.03584176085663296,0.03539559785841761,0.04104699583581202,0.04684711481261154,0.052647233789411066,0.05844735276621059,0.07599643069601428,0.06647828673408686,0.08372992266508031,0.09250446162998216,0.08967876264128495,0.055324211778703156,0.04342653182629387,0.04892920880428316,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4324806662700772,0.03509815585960738,0.40645449137418205,0.12596668649613327
32,0,Laitila,Uusimaa,8647,Laitila,,0.5017925292008789,0.4982074707991211,1.0,0.0,0.0,0.0,0.0,0.0,0.07540187348213254,0.07089163871863075,0.03330634902278247,0.045564935815889905,0.04325199491153001,0.049959523534173704,0.060367757603793225,0.058748698970741295,0.06198681623684515,0.058864346015959294,0.0631432866890251,0.06892563894992483,0.07297328553255464,0.0674222273620909,0.06372152191511507,0.04024517173586215,0.03342199606800046,0.03180293743494854,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4480166531745115,0.027523996761882732,0.42847230253267027,0.09598704753093558
33,0,Lieto,Uusimaa,19831,Lieto,,0.49720135141949473,0.5027986485805053,1.0,0.0,0.0,0.0,0.0,0.0,0.08491755332560133,0.08809439766022893,0.04165195905400635,0.04911502193535374,0.033180374161666075,0.04008874993696737,0.05743532852604508,0.07483233321567243,0.07387423730522918,0.06873077504916544,0.07851343855579648,0.06590691341838535,0.05456104079471535,0.05652765871615148,0.0554182845040593,0.0320709999495739,0.024053249962180424,0.021027683929201756,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.39987897735868083,0.04018960213806666,0.366950733699763,0.19298068680348948
34,0,Loimaa,Uusimaa,16032,Loimaa,,0.4963822355289421,0.5036177644710579,1.0,0.0,0.0,0.0,0.0,0.0,0.05875748502994012,0.06131487025948104,0.03100049900199601,0.0437250499001996,0.03904690618762475,0.045409181636726546,0.04784181636726547,0.055202095808383235,0.05251996007984032,0.05133483033932136,0.0656187624750499,0.07391467065868264,0.08052644710578842,0.08289670658682635,0.0780314371257485,0.04908932135728543,0.0374875249500998,0.04628243512974052,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.41841317365269465,0.027694610778443114,0.4489146706586826,0.10497754491017965
35,0,Pargas,Uusimaa,15217,Pargas,,0.49786423079450615,0.5021357692054939,1.0,0.0,0.0,0.0,0.0,0.0,0.06387592823815469,0.06998751396464481,0.036603798383387,0.04402970362095025,0.034895183018991915,0.03542091082342117,0.0416639285010186,0.0551357034895183,0.06413879214036933,0.06729315896694486,0.0703160938424131,0.07084182164684234,0.07360189262009595,0.08267069724650063,0.07767628310442269,0.04448971544982585,0.03344943155681146,0.03390944338568706,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.39324439771308406,0.04376683971873562,0.3717552737070382,0.19123348886114214
36,0,Marttila,Uusimaa,2018,Marttila,,0.5138751238850346,0.4861248761149653,1.0,0.0,0.0,0.0,0.0,0.0,0.07333994053518335,0.06987115956392467,0.026759167492566897,0.040634291377601585,0.03270564915758176,0.03617443012884044,0.048562933597621406,0.07284440039643211,0.06293359762140734,0.05698711595639247,0.0688800792864222,0.07135777998017839,0.06937561942517344,0.07978196233894945,0.0753221010901883,0.053518334985133795,0.028245787908820614,0.03270564915758176,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4415262636273538,0.035678889990089196,0.4172447968285431,0.10555004955401387
37,0,Masku,Uusimaa,9554,Masku,,0.5084781243458237,0.49152187565417627,1.0,0.0,0.0,0.0,0.0,0.0,0.08404856604563533,0.09189868118065732,0.04500732677412602,0.05055474146954155,0.02752773707347708,0.036424534226501985,0.05536947875235503,0.06667364454678669,0.07912916056102157,0.07201172283860163,0.08069918358802596,0.0708603726187984,0.058928197613565,0.05777684739376177,0.05390412392715093,0.03066778312748587,0.02103830856185891,0.017479589700648942,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.3994138580699183,0.033807829181494664,0.39847184425371573,0.16830646849487127
38,0,Mynämäki,Uusimaa,7766,Mynämäki,,0.49703837239248005,0.50296162760752,1.0,0.0,0.0,0.0,0.0,0.0,0.0638681431882565,0.06644347154262169,0.034251867113056916,0.04635591037857327,0.036698429049703836,0.03875869173319598,0.052021632758176665,0.05807365439093484,0.05807365439093484,0.060906515580736544,0.07442698944115375,0.0808653103270667,0.07223796033994334,0.07429822302343549,0.07223796033994334,0.041462786505279424,0.03412310069533866,0.03489569920164821,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.40793201133144474,0.030388874581509143,0.450296162760752,0.1113829513262941
39,0,Naantali,Uusimaa,19245,Naantali,,0.4851130163678878,0.5148869836321123,1.0,0.0,0.0,0.0,0.0,0.0,0.06053520394907768,0.0694206287347363,0.03606131462717589,0.04479085476747207,0.03611327617563003,0.03668485320862562,0.044271239282930634,0.056793972460379316,0.06567939724603793,0.06651078202130424,0.07872174590802807,0.07789036113276175,0.07752663029358275,0.07950116913484022,0.07222655235126006,0.04385554689529748,0.027695505326058717,0.025720966484801246,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.3650818394388153,0.04359573915302676,0.4091971940763835,0.1821252273317745
40,0,Nousiainen,Uusimaa,4733,Nousiainen,,0.51151489541517,0.4884851045848299,1.0,0.0,0.0,0.0,0.0,0.0,0.0819776040566237,0.0872596661736742,0.04352419184449609,0.04817240650750053,0.03000211282484682,0.04056623705894781,0.054933446017325166,0.07204732727656878,0.08535812381153603,0.0574688358335094,0.07162476230720473,0.06613141770547222,0.06718783012888231,0.06444115782801606,0.05091907880836679,0.03148109021762096,0.020705683498837946,0.026199028100570464,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4111557151912107,0.02936826537080076,0.42721318402704417,0.13226283541094444
41,0,Oripää,Uusimaa,1364,Oripää,,0.5175953079178885,0.48240469208211145,1.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0747800586510264,0.04985337243401759,0.047653958944281524,0.030058651026392963,0.04472140762463343,0.04912023460410557,0.056451612903225805,0.053519061583577714,0.06158357771260997,0.054252199413489736,0.07111436950146628,0.07697947214076246,0.06671554252199413,0.06964809384164222,0.03592375366568915,0.04032258064516129,0.04912023460410557,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.501466275659824,0.02346041055718475,0.4010263929618768,0.07404692082111437
42,0,Paimio,Uusimaa,10832,Paimio,,0.4990768094534712,0.5009231905465288,1.0,0.0,0.0,0.0,0.0,0.0,0.08770310192023634,0.07920974889217135,0.03738921713441654,0.04265140324963072,0.03360413589364845,0.04375923190546529,0.06286927621861152,0.07468611521418021,0.0699778434268833,0.0620384047267356,0.06240768094534712,0.06490029542097489,0.06573116691285082,0.06656203840472674,0.06277695716395865,0.03388109305760709,0.023725997045790252,0.02612629246676514,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.3974335302806499,0.03452732644017725,0.40075701624815363,0.1672821270310192
43,0,Pyhäranta,Uusimaa,2028,Pyhäranta,,0.5157790927021696,0.48422090729783035,1.0,0.0,0.0,0.0,0.0,0.0,0.0611439842209073,0.0650887573964497,0.026134122287968443,0.04388560157790927,0.03944773175542406,0.038461538461538464,0.042899408284023666,0.057692307692307696,0.051775147928994084,0.05818540433925049,0.08185404339250493,0.07642998027613412,0.07790927021696252,0.09171597633136094,0.07495069033530571,0.04437869822485207,0.03550295857988166,0.03254437869822485,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.41666666666666663,0.02465483234714004,0.46153846153846156,0.09714003944773175
44,0,Pöytyä,Uusimaa,8333,Pöytyä,,0.5108604344173767,0.4891395655826233,1.0,0.0,0.0,0.0,0.0,0.0,0.07896315852634106,0.07740309612384495,0.039961598463938555,0.043081723268930755,0.03264130565222609,0.04356174246969879,0.0547221888875555,0.05952238089523581,0.060242409696387854,0.06000240009600384,0.06768270730829233,0.07068282731309253,0.06396255850234009,0.07416296651866075,0.0655226209048362,0.041521660866434655,0.0327613104524181,0.03360134405376215,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.46573862954518186,0.025681027241089643,0.4082563302532101,0.10032401296051842
